TEST_ID	DATETIME_UTC	START_DATETIME_UTC	TEST_TYPE	APP_PLATFORM	APP_VERSION	ENGINE_VERSION	DEVICE_UUID	DEVICE_ALIAS	DEVICE	DEVICE_HWBRAND	DEVICE_HWMODEL	DEVICE_HACKED	DEVICE_BOARD_BRAND	DEVICE_BOARD_MODEL	DEVICE_CPU_BRAND	DEVICE_CPU_MODEL	DEVICE_CPU_ARCH	DEVICE_CPU_FREQUENCY	DEVICE_CPU_CORES	DEVICE_CPU_AES_SUPPORT	DEVICE_RAM	OS_NAME	OS_VERSION	OS_LOCALE	OS_KERNEL_TYPE	OS_KERNEL_VERSION	IP_VERSION	IPV4	IPV6	ISP	MOBILE_ISP	NET_TYPE	NET_TECHNO	NET_COMMENT	NET_NAME	NET_BEST_DOWNLINK_SPEED	NET_BEST_UPLINK_SPEED	MOBILE_SIM_MCC	MOBILE_SIM_MNC	MOBILE_SIM_OP	MOBILE_APN	RA_START_MODE	RA_START_CELL_GEN	RA_START_NET_MCC	RA_START_NET_MNC	RA_START_CELL_ID	RA_START_BASE_STATION_ID	RA_START_NETWORK_ID	RA_START_SYSTEM_ID	RA_START_LAC	RA_START_TAC	RA_START_PSC	RA_START_PCI	RA_START_CID	RA_START_RNC	RA_START_ENB	RA_START_ARFCN	RA_START_BANDWIDTH	RA_START_RSSI	RA_START_RSCP	RA_START_RSRP	RA_START_RSRQ	RA_START_RSSNR	RA_START_CQI	RA_START_ASU	RA_START_ECIO	RA_START_BER	RA_START_SNR	RA_START_CSI_RSRP	RA_START_CSI_RSRQ	RA_START_CSI_SINR	RA_START_SS_RSRP	RA_START_SS_RSRQ	RA_START_SS_SINR	RA_START_LEVEL	RA_START_TIMING_ADVANCE	RA_START_CARRIERS	RA_BEST_MODE	RA_BEST_CELL_GEN	RA_BEST_NET_MCC	RA_BEST_NET_MNC	RA_BEST_CELL_ID	RA_BEST_BASE_STATION_ID	RA_BEST_NETWORK_ID	RA_BEST_SYSTEM_ID	RA_BEST_LAC	RA_BEST_TAC	RA_BEST_PSC	RA_BEST_PCI	RA_BEST_CID	RA_BEST_RNC	RA_BEST_ENB	RA_BEST_ARFCN	RA_BEST_BANDWIDTH	RA_BEST_RSSI	RA_BEST_RSCP	RA_BEST_RSRP	RA_BEST_RSRQ	RA_BEST_RSSNR	RA_BEST_CQI	RA_BEST_ASU	RA_BEST_ECIO	RA_BEST_BER	RA_BEST_SNR	RA_BEST_CSI_RSRP	RA_BEST_CSI_RSRQ	RA_BEST_CSI_SINR	RA_BEST_SS_RSRP	RA_BEST_SS_RSRQ	RA_BEST_SS_SINR	RA_BEST_LEVEL	RA_BEST_TIMING_ADVANCE	RA_BEST_CARRIERS	RA_END_MODE	RA_END_CELL_GEN	RA_END_NET_MCC	RA_END_NET_MNC	RA_END_CELL_ID	RA_END_BASE_STATION_ID	RA_END_NETWORK_ID	RA_END_SYSTEM_ID	RA_END_LAC	RA_END_TAC	RA_END_PSC	RA_END_PCI	RA_END_CID	RA_END_RNC	RA_END_ENB	RA_END_ARFCN	RA_END_BANDWIDTH	RA_END_RSSI	RA_END_RSCP	RA_END_RSRP	RA_END_RSRQ	RA_END_RSSNR	RA_END_CQI	RA_END_ASU	RA_END_ECIO	RA_END_BER	RA_END_SNR	RA_END_CSI_RSRP	RA_END_CSI_RSRQ	RA_END_CSI_SINR	RA_END_SS_RSRP	RA_END_SS_RSRQ	RA_END_SS_SINR	RA_END_LEVEL	RA_END_TIMING_ADVANCE	RA_END_CARRIERS	WIFI_BSSID	WIFI_FREQUENCY	WIFI_SPOT	LOCATION_START_TYPE	LOCATION_START_FAKE	LOCATION_START_ACCURACY	LOCATION_START_LAT	LOCATION_START_LNG	LOCATION_START_ALTITUDE	LOCATION_START_ALTITUDE_ACCURACY	LOCATION_START_COUNTRY	LOCATION_START_AAL1	LOCATION_START_AAL2	LOCATION_START_LOCALITY	LOCATION_START_FULL_ADDRESS	LOCATION_END_TYPE	LOCATION_END_FAKE	LOCATION_END_ACCURACY	LOCATION_END_LAT	LOCATION_END_LNG	LOCATION_END_ALTITUDE	LOCATION_END_ALTITUDE_ACCURACY	LOCATION_END_COUNTRY	LOCATION_END_AAL1	LOCATION_END_AAL2	LOCATION_END_LOCALITY	LOCATION_END_FULL_ADDRESS	ENV_START_BATTERY_LEVEL	ENV_START_BATTERY_CHARGING	ENV_END_BATTERY_LEVEL	ENV_END_BATTERY_CHARGING	SPEED_STATUS	SPEED_SERVER_POOL_ID	SPEED_SERVER_POOL_TYPE	SPEED_SERVER_POOL_NAME	SPEED_SERVER_POOL_COUNTRY	SPEED_SERVER_POOL_LOCALITY	SPEED_SERVER_POOL_AUTOSELECT	SPEED_DOWNLOAD_AVG_EXCL_SLOWSTART	SPEED_DOWNLOAD_AVG_INC_SLOWSTART	SPEED_DOWNLOAD_PEAK	SPEED_DOWNLOAD_DURATION	SPEED_DOWNLOAD_CONNECTIONS	SPEED_DOWNLOAD_SLOWSTART_DURATION	SPEED_DOWNLOAD_CONNECTION_TIME	SPEED_DOWNLOAD_TLS_HANDSHAKE_TIME	SPEED_DOWNLOAD_PACKETLOSS	SPEED_DOWNLOAD_LOADED_LATENCY	SPEED_DOWNLOAD_LOADED_JITTER	SPEED_DOWNLOAD_BYTES_TRANSFERRED	SPEED_UPLOAD_AVG_EXCL_SLOWSTART	SPEED_UPLOAD_AVG_INC_SLOWSTART	SPEED_UPLOAD_PEAK	SPEED_UPLOAD_DURATION	SPEED_UPLOAD_CONNECTIONS	SPEED_UPLOAD_SLOWSTART_DURATION	SPEED_UPLOAD_CONNECTION_TIME	SPEED_UPLOAD_TLS_HANDSHAKE_TIME	SPEED_UPLOAD_LOADED_LATENCY	SPEED_UPLOAD_LOADED_JITTER	SPEED_UPLOAD_BYTES_TRANSFERRED	SPEED_LATENCY_AVG	SPEED_LATENCY_MIN	SPEED_LATENCY_JITTER	SPEED_LATENCY_SAMPLES	SPEED_PROTOCOL	SPEED_SOURCE_PORT_RANGE_MIN	SPEED_SOURCE_PORT_RANGE_MAX	FILE_SIZE	FILE_TYPE	FILE_URL	BROWSE_STATUS	BROWSE_PR	BROWSE_URL	BROWSE_URL_STATUS	BROWSE_URL_LOADING_TIME	BROWSE_URL_FCP	BROWSE_URL_WEIGHT	BROWSE_URL_PR	BROWSE_URL_INDEX	STREAM_QUALITY	STREAM_STATUS	STREAM_PR	STREAM_QUALITY_STATUS	STREAM_QUALITY_TOTAL_TIME	STREAM_QUALITY_PRELOADING_TIME	STREAM_QUALITY_REBUFFERING_TIME	STREAM_QUALITY_WEIGHT	STREAM_QUALITY_PR	STREAM_CODE	BYTES_TRANSFERRED	FLEET_CODE	FLEET_NAME	SCENARIO_ID	SCENARIO_NAME	SCHEDULING_NAME	EXTRA_SCRIPT	EXTRA_VALUE	WIFI_START_RSSI	WIFI_BEST_RSSI	WIFI_END_RSSI	SCHEDULED	MOBILE_MSISDN	SPEED_LATENCY_MEDIAN	SCENARIO_RUN_ID	DEVICE_ID	ISP_ID	MOBILE_ISP_ID	FORM_NAME
3519079646717818	"2024-06-13 17:43:28"	"2024-06-13 17:43:22"	browse	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-80	-12	0		52										4	2	1|7000|4|lte|;;1400;114;;|;;;;;	lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-80	-12	0		52										4	2		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-80	-11	0		51										4	2					gps	0	4	44.40998	26.09849	127.06811523438		ro			Bucharest	"Sector 4, Bucharest, 040207, Romania"	gps	0	4	44.41016	26.09874	126.77313232422		ro			Bucharest	"201, Calea Șerban Vodă, Sector 4, Bucharest, 040246, Romania"	49	1	49	1																																									OK	81.12	https://www.ancom.ro/en/	OK	1888	970	1911255	81.12												1911255	KCXNT9	"Ancom 1"	14574	"Demo "							0			732b6623-0351-5c20-a2ea-28a345aa6483	8372	171617	171617	
3519079632439686	"2024-06-13 17:43:21"	"2024-06-13 17:43:08"	speedLatency	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-77	-11	0		55										4	1	1|7000|4|lte|;;1400;114;;|;;;;;	lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-77	-11	0		55										4	1		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-80	-12	0		52										4	2					gps	0	4	44.40934	26.09764	127.22637939453		ro			Bucharest	"Cuțitul de Argint, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	4	44.40989	26.09838	126.96221923828		ro			Bucharest	"203, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	49	1	49	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					64	55	27	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		65	732b6623-0351-5c20-a2ea-28a345aa6483	8372	171617	171617	
3519079604495888	"2024-06-13 17:43:08"	"2024-06-13 17:43:00"	speedUpload	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-68	-12	0		65										4	0	1|7000|4|lte|;;1400;114;;|;;;;;	lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-68	-12	0		65										4	0		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-77	-12	0		58										4	1					gps	0	4	44.40897	26.09715	128.20709228516		ro			Bucharest	"Cuțitul de Argint, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	4	44.40925	26.09751	127.52288818359		ro			Bucharest	"Cuțitul de Argint, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	0	0	0	0	0	0	0						48469	48469	54507	5011	8	0	60				30360107	0	0	0	0	http																									30360107	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	732b6623-0351-5c20-a2ea-28a345aa6483	8372	171617	171617	
3519079588585334	"2024-06-13 17:43:00"	"2024-06-13 17:42:54"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980097					18008		165	1		11641	1600		-65		-65	-11	11	12											4	0	1|7001|4|lte|;;1600;165;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-63		-63	-11	18	12	70										4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-63		-63	-11	18	12	70										4	0					gps	0	2	44.40869	26.09683	123		ro			Bucharest	"19, Strada Cuțitul de Argint, Sector 4, Bucharest, 040208, Romania"	gps	0	2	44.40888	26.09705	122		ro			Bucharest	"Cuțitul de Argint, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	92		92																																										OK	88.61	https://www.ancom.ro/en/	OK	1139	933	1902037	88.61												1902037	KCXNT9	"Ancom 1"	14574	"Demo "							0			1bfd1651-dd36-5270-95f8-1170b7024506	9304	171614	171614	
3519079581745242	"2024-06-13 17:42:57"	"2024-06-13 17:42:48"	speedDownload	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-73	-14	0		64										4	0	1|7000|4|lte|;;1400;114;;|;;;;;	lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-73	-14	0		64										4	0		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-68	-12	0		65										4	1					gps	0	5	44.40844	26.0966	129.55352783203		ro			Bucharest	"74, Strada Cuțitul de Argint, Sector 4, Bucharest, 040208, Romania"	gps	0	4	44.40874	26.09688	128.41754150391		ro			Bucharest	"Cuțitul de Argint, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	15685	15685	22822	5017	8	0	72					9836845	0	0	0	0	0	0	0					0	0	0	0	http																									9836845	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	732b6623-0351-5c20-a2ea-28a345aa6483	8372	171617	171617	
3519079575731291	"2024-06-13 17:42:54"	"2024-06-13 17:42:40"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980097					18008		165	1		11641	1600		-73		-72	-13	1	8	62										4	0	1|7001|4|lte|;;1600;165;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-65		-69	-13	12	12											4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-65		-69	-13	12	12											4	0					gps	0	2	44.40827	26.0965	121		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	2	44.40859	26.09675	123		ro			Bucharest	"Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	92		92		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					28	22	18	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		30	1bfd1651-dd36-5270-95f8-1170b7024506	9304	171614	171614	
3519079562815338	"2024-06-13 17:42:47"	"2024-06-13 17:42:17"	streaming	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-13	0		67										4	1	1|7000|4|lte|;;1400;418;;|;;;;;	lteca	4	226	1	237007617					23210		418	1		925811	1400		-51		-76	-14	0		61										4	1		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-74	-12	0		62										4	1					gps	0	4	44.40783	26.09614	126.13677978516		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	5	44.40837	26.09656	129.50054931641		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1																																																		360	OK	88.59	OK	11275	1268	0	503382	88.69	72etp8S3ojQ	1767646	KCXNT9	"Ancom 1"	14574	"Demo "							0			9f163e81-d039-5236-b648-bc216753d37a	8372	171617	171617	
3519079562815338	"2024-06-13 17:42:47"	"2024-06-13 17:42:17"	streaming	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-13	0		67										4	1	1|7000|4|lte|;;1400;418;;|;;;;;	lteca	4	226	1	237007617					23210		418	1		925811	1400		-51		-76	-14	0		61										4	1		lteca	4	226	1	235561217					23210		114	1		920161	1400		-51		-74	-12	0		62										4	1					gps	0	4	44.40783	26.09614	126.13677978516		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	5	44.40837	26.09656	129.50054931641		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1																																																		720	OK	88.59	OK	11370	1311	0	1264264	88.48	72etp8S3ojQ	1767646	KCXNT9	"Ancom 1"	14574	"Demo "							0			9f163e81-d039-5236-b648-bc216753d37a	8372	171617	171617	
3519079547948908	"2024-06-13 17:42:40"	"2024-06-13 17:42:31"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980097					18008		165	1		11641	1600		-71		-70	-12	2	8	65										4	0	1|7001|4|lte|;;1600;165;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-71		-70	-12	2	8	65										4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-73		-72	-13	1	8	62										4	0					gps	0	2	44.40827	26.0965	121		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	2	44.40827	26.0965	121		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	92		92		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						68625	68625	96366	5027	8	0	60		47.991	24.895	43122523	0	0	0	0	http	37154	37216																							43122523	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	1bfd1651-dd36-5270-95f8-1170b7024506	9304	171614	171614	
3519079529192299	"2024-06-13 17:42:31"	"2024-06-13 17:42:23"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980097					18008		165	1		11641	1600		-71		-67	-13	12	9	66										4	0	1|7001|4|lte|;;1600;165;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-65		-67	-13	12	9	66										4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-71		-71	-13	0	8	65										4	0					gps	0	1	44.40804	26.09632	120		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	2	44.40825	26.09649	121		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	92		92		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	95760	95760	124800	5023	8	0	29		0	65.908	10.733	60125424	0	0	0	0	0	0	0					0	0	0	0	http	60148	60220																							60125424	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	1bfd1651-dd36-5270-95f8-1170b7024506	9304	171614	171614	
3519079509546872	"2024-06-13 17:42:21"	"2024-06-13 17:41:52"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3325697					18008		147	1		12991	1600		-69		-54	-14	6	11	64										4	1	1|7001|4|lte|;;1600;147;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-57		-61	-14	-2	6	79										4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-67		-65	-12	11	11	69										4	0					gps	0	1	44.40636	26.09579	115		ro			Bucharest	"Cimitirul Eroii Revoluției, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	gps	0	1	44.40795	26.09625	120		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	93		92																																																			360	OK	89.08	OK	11179	1152	0	530135	89.67	72etp8S3ojQ	1859675	KCXNT9	"Ancom 1"	14574	"Demo "							0			83ab6618-fe80-5f7f-a5e1-5b8648e9b1e2	9304	171614	171614	
3519079509546872	"2024-06-13 17:42:21"	"2024-06-13 17:41:52"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3325697					18008		147	1		12991	1600		-69		-54	-14	6	11	64										4	1	1|7001|4|lte|;;1600;147;;|;;;;;	lteca	4	226	10	2980097					18008		165	1		11641	1600		-57		-61	-14	-2	6	79										4	0		lteca	4	226	10	2980097					18008		165	1		11641	1600		-67		-65	-12	11	11	69										4	0					gps	0	1	44.40636	26.09579	115		ro			Bucharest	"Cimitirul Eroii Revoluției, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	gps	0	1	44.40795	26.09625	120		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	93		92																																																			720	OK	89.08	OK	11382	1303	0	1329540	88.49	72etp8S3ojQ	1859675	KCXNT9	"Ancom 1"	14574	"Demo "							0			83ab6618-fe80-5f7f-a5e1-5b8648e9b1e2	9304	171614	171614	
3519079499485832	"2024-06-13 17:42:16"	"2024-06-13 17:42:10"	browse	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-15	0		68										4	1	1|7000|4|lte|;;1400;418;;|;;;;;	lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-15	0		68										4	1		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-13	0		64										4	1					gps	0	6	44.40736	26.09577	127.34674072266		ro			Bucharest	"Ager Service - parbrize, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	gps	0	4	44.40771	26.09604	126.40679931641		ro			Bucharest	"Magazin Non Stop, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1																																									OK	78.79	https://www.ancom.ro/en/	OK	2121	808	1945324	78.79												1945324	KCXNT9	"Ancom 1"	14574	"Demo "							0			9f163e81-d039-5236-b648-bc216753d37a	8372	171617	171617	
3519079484312062	"2024-06-13 17:42:09"	"2024-06-13 17:41:56"	speedLatency	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-71	-13	0		64										4	0	1|7000|4|lte|;;1400;418;;|;;;;;	lteca	4	226	1	237007617					23210		418	1		925811	1400		-51		-71	-13	0		64										4	0		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-70	-13	0		64										4	0					gps	0	4	44.40665	26.09568	124.62390136719		ro			Bucharest	"235, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	gps	0	6	44.4073	26.09573	127.30065917969		ro			Bucharest	"Ager Service - parbrize, Calea Șerban Vodă, Sector 4, Bucharest, 040207, Romania"	49	1	49	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					58	52	14	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		56	9f163e81-d039-5236-b648-bc216753d37a	8372	171617	171617	
3519079457222758	"2024-06-13 17:41:56"	"2024-06-13 17:41:46"	speedUpload	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-12	0		67										4	0	1|7000|4|lte|;;1400;418;;|;;;;;	lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-69	-12	0		67										4	0		lte	4	226	1	237007617					23210		418	1		925811	1400		-51		-74	-13	0		61										4	0					gps	0	4	44.40616	26.09594	124.24108886719		ro			Bucharest	"Cimitirul Eroii Revoluției, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	gps	0	4	44.40655	26.09572	124.65881347656		ro			Bucharest	"235, Calea Șerban Vodă, Sector 4, Bucharest, 040208, Romania"	49	1	49	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	0	0	0	0	0	0	0						47957	47957	51923	5012	8	0	111				30045185	0	0	0	0	http																									30045185	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	9f163e81-d039-5236-b648-bc216753d37a	8372	171617	171617	
